group	y
1	2.69350714679022e-15
1	0.191418090067384
1	0.37709833124301
1	0.551609799944026
1	0.710116054008104
1	0.848625269418026
1	0.964187451811471
1	1.05502680617549
1	1.12060172802619
1	1.16158974052957
1	1.17979970223565
1	1.17801839918239
1	1.15980288015532
1	1.12923330311861
1	1.09064340449025
1	1.04834682937311
1	1.00637740692896
1	0.968260049966997
1	0.936826420059921
1	0.914086027548567
1	0.901159292744082
1	0.89827458835712
1	0.904826743340622
1	0.919490242012955
1	0.940376700097929
1	0.965223393486893
1	0.991597842211898
1	1.01710281841015
1	1.03956667420982
1	1.05720550853942
1	1.06874626581941
1	1.07350317119904
1	1.07140369217754
1	1.06296418027308
1	1.04921918614158
1	1.03161186950572
1	1.0118556903103
1	0.991779473606166
1	0.973168860852777
1	0.957617045464835
1	0.946396571731296
1	0.940361961723082
1	0.939890199869945
1	0.944862877809078
1	0.954690345670623
1	0.968374806613752
1	0.984606197604186
1	1.00188216076185
1	1.01864161857394
1	1.03340055366958
1	1.04487861928173
1	1.05210615446006
1	1.05450295992505
1	1.05192265216073
1	1.04465934833203
1	1.03341660050702
1	1.01924163583718
1	1.00343081558842
1	0.987414570618625
1	0.972631717206964
1	0.960403875606288
1	0.951820642318319
1	0.947645216007459
1	0.948248427339759
1	0.95357672035672
1	0.963156775285937
1	0.97613638452498
1	0.991358147183615
1	1.00745978275139
1	1.02299260828507
1	1.03654816222483
1	1.04688222188524
1	1.05302561464888
1	1.05437225688768
1	1.05073669013341
1	1.04237587607605
1	1.0299729615086
1	1.01458389380015
1	0.997550899608068
1	0.980389677851638
1	0.964659467281849
1	0.951826734402636
1	0.943133950352511
1	0.939484714787234
1	0.941355344116185
1	0.94874104862832
1	0.961142125423255
1	0.977592397429149
1	0.996728681818962
1	1.01689664628629
1	1.03628528396843
1	1.0530796633504
1	1.06561980490162
1	1.07255266121376
1	1.07296432150477
1	1.06648073575522
1	1.05332738936432
1	1.03434131080477
1	1.01093235097508
1	0.984994571651821
1	0.958772528074775
1	0.934690924329703
1	0.915159270568327
1	0.902365524917712
1	0.898074062653533
1	0.903443554923602
1	0.918879415295467
1	0.943933427665115
1	0.977260131336141
1	1.01663571244623
1	1.05904080160864
1	1.10080401500049
1	1.13779863018985
1	1.1656807852285
1	1.18015432868406
1	1.17724517798527
1	1.15356694339924
1	1.10655974199903
1	1.03468556621789
1	0.937566199130001
1	0.816053311056015
1	0.672224782479561
1	0.509306172439797
1	0.331521249968819
1	0.14388027819683
1	-0.0480810498101066
1	-0.238595775173718
1	-0.421974437251731
1	-0.592908943131485
1	-0.746752381553117
1	-0.879757257932602
1	-0.989257452802465
1	-1.0737830192233
1	-1.13310146563001
1	-1.16818409932405
1	-1.18110098584033
1	-1.17485276248113
1	-1.15315160564419
1	-1.12016681313292
1	-1.08025251287757
1	-1.03767581817156
1	-0.996363276476055
1	-0.959681756125081
1	-0.930267122525815
1	-0.909910388938084
1	-0.899506762934242
1	-0.899068463745257
1	-0.907797689209966
1	-0.924211986606575
1	-0.946310819675292
1	-0.971769561901405
1	-0.998145650959499
1	-1.02308129714425
1	-1.0444879491125
1	-1.06069959755927
1	-1.0705847781459
1	-1.07361059141351
1	-1.06985591559735
1	-1.05997494924164
1	-1.04511598320065
1	-1.02680358552334
1	-1.00679494891379
1	-0.986922819036152
1	-0.968938084821947
1	-0.954364740080639
1	-0.944378570101265
1	-0.93971870352407
1	-0.940638288701967
1	-0.946897243815815
1	-0.957796559367976
1	-0.972250276826017
1	-0.988888291244087
1	-1.0061807580864
1	-1.0225733034495
1	-1.03662155611393
1	-1.04711378030248
1	-1.05317155546902
1	-1.05432041798446
1	-1.05052498069398
1	-1.04218606273985
1	-1.03010054543756
1	-1.01538776088828
1	-0.999388968509268
1	-0.983548660262738
1	-0.969287884345346
1	-0.957880376138214
1	-0.950341990130451
