group	y
1	1.55921723642059e-15
1	0.159762474660931
1	0.316200758747465
1	0.466113551826952
1	0.606539996755638
1	0.734866807925226
1	0.848920372805494
1	0.947039924543949
1	1.02812876254756
1	1.0916815142377
1	1.13778653550735
1	1.16710368667642
1	1.18081884030379
1	1.18057752363675
1	1.16840102214414
1	1.14658902811607
1	1.11761347470037
1	1.08400852599852
1	1.04826178419318
1	1.01271162318614
1	0.979455174809591
1	0.950270899542907
1	0.926558900195874
1	0.909301224117299
1	0.899043393557475
1	0.89589735538984
1	0.899565002599859
1	0.909380441864712
1	0.924368311684793
1	0.943314735469527
1	0.964846957345328
1	0.987517379280487
1	1.00988760974187
1	1.03060824856165
1	1.04849046076801
1	1.06256591388384
1	1.07213233908841
1	1.07678278913472
1	1.07641756147307
1	1.07123868637333
1	1.06172779841443
1	1.04860906819975
1	1.03279962589425
1	1.01535052136609
1	0.997381707324513
1	0.980014781107128
1	0.964307267165272
1	0.95119206602555
1	0.941425347385127
1	0.935545645815364
1	0.933846256900076
1	0.936362266313311
1	0.942872716357302
1	0.952917568819263
1	0.965828305243351
1	0.980770259614501
1	0.996794143665603
1	1.01289373501496
1	1.02806637865638
1	1.04137281925554
1	1.05199294147595
1	1.05927424402079
1	1.06277029597144
1	1.06226699773515
1	1.05779516182926
1	1.04962870281506
1	1.03826853860777
1	1.02441311271846
1	1.00891720461428
1	0.992741361850676
1	0.976894826330108
1	0.962375208194019
1	0.950108363095991
1	0.940891940147576
1	0.935345887119504
1	0.933872835309668
1	0.936630757559372
1	0.943519626873841
1	0.954183035172228
1	0.968024902740749
1	0.984240563429084
1	1.00186069417027
1	1.01980581447997
1	1.03694845310949
1	1.05217960015438
1	1.06447576118739
1	1.07296282377378
1	1.07697304424216
1	1.07609176133034
1	1.07019093015962
1	1.05944722171238
1	1.04434321747164
1	1.02565110666907
1	1.00439921988241
1	0.98182265966356
1	0.959300167999249
1	0.938280155136808
1	0.920199462400936
1	0.906398907376606
1	0.898039935971852
1	0.896026765056872
1	0.900938235160382
1	0.912973209983483
1	0.931912774349535
1	0.95710172120496
1	0.987450917200414
1	1.02146113848327
1	1.05726792225434
1	1.09270593697302
1	1.12539038680252
1	1.15281208370816
1	1.17244208854482
1	1.18184127844968
1	1.17876987085832
1	1.16129184295805
1	1.12786933636613
1	1.07744252535092
1	1.0094910363473
1	0.924073809228213
1	0.821845249497853
1	0.704046590123437
1	0.572472511313442
1	0.429414202194331
1	0.277581135522897
1	0.120004812942722
1	-0.0400714237627926
1	-0.199311770972706
1	-0.354411358013441
1	-0.502218297871182
1	-0.639849096025014
1	-0.764792429531435
1	-0.874996850593589
1	-0.968938716857073
1	-1.04566756839186
1	-1.10482721440447
1	-1.14665191088091
1	-1.1719381498225
1	-1.18199368691871
1	-1.17856645468091
1	-1.16375689396743
1	-1.13991794699581
1	-1.10954745671184
1	-1.07517798849701
1	-1.0392691197983
1	-1.00410703240602
1	-0.971715803601534
1	-0.94378415012492
1	-0.921610566550889
1	-0.906068858948025
1	-0.897595053298851
