group	y
1	3.7920740788445e-15
1	0.316167712241926
1	0.60629518738294
1	0.848196518028562
1	1.02671710553475
1	1.13568517251138
1	1.17832230308809
1	1.166087106965
1	1.1162153341605
1	1.04845203611001
1	0.981602345969165
1	0.930533908655414
1	0.904148175002826
1	0.904626450621473
1	0.927995040230957
1	0.965796127110395
1	1.00744870402429
1	1.04277536412938
1	1.06417386107998
1	1.06802117101052
1	1.05508478979244
1	1.02993849312942
1	0.999589475431024
1	0.971677167103933
1	0.952671468484726
1	0.946469646610078
1	0.953677769694317
1	0.971693190270892
1	0.99551899890284
1	1.01908112150126
1	1.03671802317566
1	1.04449140530502
1	1.04102505559864
1	1.02770138231228
1	1.00820080268108
1	0.987521420215039
1	0.970730810708495
1	0.961753578935763
1	0.962478079338581
1	0.972380532766282
1	0.988736560859534
1	1.00734994591022
1	1.02360908337598
1	1.03361023579823
1	1.03507857630453
1	1.02787331062147
1	1.01396732264633
1	0.996919200344447
1	0.980975717884927
1	0.970027762738109
1	0.966673027699075
1	0.971608434377214
1	0.983492481089128
1	0.999302975299767
1	1.01509659222868
1	1.02698168370414
1	1.03206698804477
1	1.02915740108549
1	1.01903111692442
1	1.00423466864449
1	0.988448995374426
1	0.975582708651022
1	0.968813705132611
1	0.969811837696965
1	0.978330953268889
1	0.992269011999513
1	1.00818174506776
1	1.0221255361992
1	1.03062524594929
1	1.03153177575473
1	1.02455985964816
1	1.01137294263296
1	0.995190981290995
1	0.980012609815831
1	0.969637615825498
1	0.966726157144728
1	0.972125040354955
1	0.984629508889048
1	1.00124554454115
1	1.01789699214826
1	1.0304126560324
1	1.03555733955658
1	1.03185539139992
1	1.02000043217134
1	1.0027409219269
1	0.984256095524097
1	0.969161176647487
1	0.961374783825798
1	0.963121716093531
1	0.974319747387213
1	0.992513730812068
1	1.01339286690225
1	1.03178663187102
1	1.04291474591523
1	1.04359607580007
1	1.03311909596685
1	1.01354555572709
1	0.989345665591675
1	0.966419686343082
1	0.950711457182299
1	0.946728291480135
1	0.956321269969576
1	0.978037743641864
1	1.00723976109937
1	1.03701191233665
1	1.05969655813511
1	1.06873559960083
1	1.06040368478628
1	1.03501300481303
1	0.99726052055438
1	0.955559370631696
1	0.920413539715394
1	0.90211297485071
1	0.908197350626664
1	0.94122089385002
1	0.997325499624296
1	1.06599484421667
1	1.13114175855066
1	1.17341733774835
1	1.17337635308293
1	1.11494241990897
1	0.988529509043499
1	0.793214786753428
1	0.537517184373643
1	0.238587421876234
1	-0.0800899238064078
1	-0.392101220020645
1	-0.672023913769378
1	-0.899172073162184
1	-1.06051076865825
1	-1.15224116174161
1	-1.17980999235616
1	-1.15639222083302
1	-1.10017558068773
1	-1.03098619789904
1	-0.966895497145375
1	-0.921423278345346
1	-0.901808783722297
1	-0.908592919804971
1	-0.936489044830566
1	-0.976271391701823
1	-1.01722843186801
1	-1.04964712354993
1	-1.06682498982377
1	-1.06623865472385
1	-1.04969773822568
1	-1.0225368195197
1	-0.992097462329097
1	-0.965886272133489
1	-0.949838512738496
1	-0.947065276990105
1	-0.957331561829797
1	-0.977335215890681
1	-1.00167371643485
1	-1.02423763124412
1	-1.03968754197242
1	-1.0446703443725
1	-1.03850771657952
1	-1.02322346492695
1	-1.00293474919858
1	-0.98277795250906
1	-0.967640498052214
1	-0.961003969456846
1	-0.964166086221736
1	-0.976010641611811
1	-0.99336018290449
1	-1.01180823751338
1	-1.02681837916005
1	-1.03482100899999
1	-1.03404705382493
1	-1.0249071814928
1	-1.00983781232507
1	-0.99266370555037
1	-0.977640681934412
1	-0.968414655907323
